"Source";"Target"
490;"BodSelSup52"
490;"BodAsh42"
490;"BodEngPoeta1"
490;"CULAdd8335"
490;"CULDd11"
490;"BLAdd22283"
490;"BLAdd38010"
490;"BLHar2391"
490;"Lam260"
490;"MinULZ822"
490;"HunHM129"
491;"BodDou302"
492;"HunHM64"
493;"CamTCC323"
494;"CULLl510"
494;"CamMagPep2553"
494;"Banna"
495;"OxfBal354"
495;"TCD212"
496;"BodDou257"
497;"BodLauMis77"
498;"BLCottCalAIX"
498;"BLCottOthCXIII"
499;"CULKk424"
500;"BodRawPoe34"
501;"BodRawD913"
502;"BodFair16"
503;"CULLl414"
504;"GULHun232"
505;"CULDd576"
506;"CamTCCVI182"
507;"BodDou148"
507;"CULKk530"
507;"CULKk530"
508;"BodSelSup53"
508;"Bod221"
508;"BodLauMis735"
508;"CovAcc3251"
508;"DULCosViii9"
508;"YaleBei493"
509;"BodAsh59"
510;"Alnwick455"
511;"ArrBM184"
512;"Unknown"
513;"BLHar682"
514;"BLHar2252"
516;"BodBar24"
517;"CULGg26"
518;"BodHat12"
518;"OxfUni64"
519;"BodLye16"
519;"BLCottTitCXIX"
519;"BLEge1151"
519;"BLHar1251"
520;"BodEngPoete1"
520;"BLAdd31922"
520;"BLHar1317"
521;"BodGouNor43"
521;"BLAdd60577"
522;"BLAdd43490"
523;"Asloan"
524;"NLS1921"
525;"BodDou302"
526;"NLS1921"
527;"BLSl2457"
528;"BodSelSup52"
528;"BodAsh42"
528;"BodEngPoeta1"
528;"CULAdd8335"
528;"CULDd11"
528;"CULGg531"
528;"BLAdd38010"
528;"BLHar2391"
528;"EDCPCM"
528;"Lam260"
528;"MinULZ822"
528;"HunHM129"
529;"CULAdd4544"
530;"BodDou261"
531;"CamTCC605"
532;"BLCottDomXVIII"
533;"CULGg26"
534;"CULGg26"
535;"CULLl118"
536;"BLHar682"
537;"CULGg26"
538;"BodFair24"
538;"CULGg11"
538;"BLCottJulAV"
538;"BLHar114"
538;"BLRoy20Aii"
538;"BLRoy20Axi"
538;"CollArmsAr61"
538;"InnerTem5117"
538;"BNfr12154"
539;"BLAdd37787"
540;"BLAdd39996"
542;"CULDd11"
544;"OxfCCCGlanv"
545;"BodFair24"
545;"BLCottJulAV"
545;"BLHar114"
545;"BLRoy20Aii"
545;"BLRoy20Axi"
545;"CollArmsAr61"
545;"InnerTem5117"
545;"BNfr12154"
546;"Bod649"
547;"OxfMert248"
548;"BodSelSup52"
548;"BodAsh42"
548;"BodEngPoeta1"
548;"CULAdd8335"
548;"CULDd11"
548;"CULGg531"
548;"BLAdd38010"
548;"BLCottTibEVII"
548;"BLHar2391"
548;"BLHar4196"
548;"Lam260"
548;"MinULZ822"
548;"HunHM129"
549;"BLAdd39996"
550;"BLCottTibEVII"
550;"BLHar4196"
551;"BLCottVesDIX"
553;"BodAsh59"
553;"Bod393"
553;"CULDd61"
553;"BLEge1995"
554;"BLLoaPor29"
555;"Bod779"
556;"BLCottTibEVII"
556;"BLHar4196"
557;"BLAdd40166c3"
558;"BLSl1584"
559;"BLRoy18Dii"
560;"OxfBal354"
560;"CamMagPep1047"
560;"BLAdd37049"
560;"BLLan762"
560;"BLSl747"
560;"BLSl775"
560;"BLSl1360"
560;"BLSto850"
560;"BLIB49408"
560;"NLWPork10"
560;"YaleBei365"
560;"PlimptonAd2"
560;"TCD516"
561;"NLS18721"
562;"CULIi38"
563;"CULGg26"
564;"Salisb103"
565;"Plimpton259"
566;"CULKk424"
567;"NLS18721"
568;"CULEe112"
569;"BLHar682"
570;"BLCottTibEVII"
570;"BLHar4196"
571;"BLCottTibEVII"
572;"BLCottTibEVII"
572;"BLHar4196"
573;"BodRawPoe36"
574;"BodDonE120"
575;"CULFf238"
577;"BLHar682"
578;"BLHar682"
579;"BLHar682"
581;"BLHar682"
583;"RylandsLat395"
589;"Bod77"
589;"BLEge3307"
589;"BLHar275"
589;"NLS1931"
590;"CULFf223"
590;"CamTCC1120"
590;"EDCPAN"
590;"EDUDbII18"
590;"EDULaiii164"
591;"HunHM505"
592;"BodRawC813"
593;"NLWPork10"
594;"BodDig86"
595;"NLWPen356"
596;"OxfBal354"
597;"BLAdd38666"
598;"BLHar1704"
599;"OxfBal354"
600;"BLAru327"
601;"BodAsh42"
601;"CULGg531"
601;"BLHar2391"
601;"Lam260"
602;"YorkMinBarton"
603;"OxfBal354"
604;"BodLatMisE85"
604;"NLWPork10"
604;"Lam853"
605;"BodDig102"
605;"BodEngPoeta1"
605;"BodLauMis108"
605;"BLAdd22283"
605;"BLAdd37787"
605;"BLRoy18Ax"
605;"NLS1921"
606;"CULAdd5943"
606;"CamStJohn259"
606;"BLHar2330"
606;"NLS18721"
607;"BodArcSelB26"
607;"NLS18721"
608;"BodArcSelB26"
608;"OxfBal354"
608;"CamTCC1230"
608;"BLSl2593"
609;"CULFf238"
609;"CamMagPep1584"
609;"CamTCC600"
610;"BLSl2593"
611;"CamTCC601"
611;"CamTCC601"
611;"BLHar2251"
612;"NLS1931"
613;"BLHar2253"
614;"LincInnH135"
615;"BodEngPoete1"
615;"BLSl2593"
616;"BLEge1624"
617;"BLAdd60577"
618;"BLLan762"
619;"BLAdd5465"
620;"BodAsh1386"
620;"BodHat56"
620;"CULFf548"
620;"BLAdd6702"
620;"BLCottVitEX"
620;"BLHar559"
620;"BLLan762"
620;"BLSl2578"
620;"Lincoln91"
622;"BodRawC813"
623;"HunEL26A13"
624;"BLCottVesAXXV"
625;"BLCottJulAV"
625;"BodRawC813"
626;"NLWPork10"
627;"Bod638"
627;"BodFair16"
627;"BLHar7333"
628;"CollArmsAr27"
629;"BodLatMisE85"
630;"CULFf16"
630;"BLSl747"
630;"HunHM183"
631;"BodEngPoeta1"
631;"OxfBal354"
631;"BLAdd22283"
631;"NLS1931"
633;"BodEngPoete1"
633;"OxfBal354"
634;"BodEngPoete1"
635;"BLSl2593"
637;"BLSl2593"
637;"NLS1931"
638;"DULCosViii10"
639;"BLCottJulAV"
640;"CULFf16"
641;"CULGg432"
642;"BLHar682"
643;"CULFf16"
644;"BodSelSup52"
644;"BodEngPoeta1"
644;"CULAdd8335"
644;"CULDd11"
644;"MinULZ822"
644;"HunHM129"
645;"NYPL120"
646;"BLCottTibEVII"
646;"BLHar4196"
647;"BLCottTibEVII"
648;"BLCottTibEVII"
648;"BLHar4196"
649;"BLCottTibEVII"
649;"BLHar4196"
650;"BLCottTibEVII"
650;"BLHar4196"
651;"BLCottTibEVII"
651;"BLHar4196"
652;"BLCottTibEVII"
652;"BLHar4196"
653;"BLCottTibEVII"
653;"BLHar4196"
654;"BLCottTibEVII"
654;"BLHar4196"
655;"BodEngPoeta1"
655;"BLAdd22283"
656;"BLHar2321"
657;"CULEe112"
658;"BLCottNeroDXI"
658;"BLLan197"
658;"BLRoy17Dxx"
658;"NLS1923"
658;"NLS1924"
658;"NLS651"
658;"StADA775"
658;"Colville"
658;"Weymyss"
659;"BodLatTheD1"
660;"CamStJohn204"
660;"BLAdd24194"
660;"BLCottTibDVII"
660;"BLHar1900"
660;"BLSto65"
660;"AbeUL21"
660;"HunHM28561"
660;"Schoyen194"
661;"Bod187"
661;"Bod332"
661;"BodLauMis213"
661;"BodLauMis568"
661;"OxfCCC218"
661;"CamGon71"
661;"Cardiff"
661;"DULCosViv2"
661;"EDU82"
661;"Spalding"
661;"VaticanOtto"
662;"CULAdd2750"
663;"BodAsh59"
663;"BodRawC86"
663;"CULKk16"
663;"CamJes56"
663;"CamTCC601"
663;"BLHar2251"
663;"BLHar2255"
663;"HunHM140"
664;"BodTan346"
664;"CULFf16"
665;"BodHerD38"
665;"BLHar682"
666;"BodLauMis23"
667;"BodDou78"
667;"BodRawC86"
667;"BLHar3954"
667;"Lam853"
668;"BodHat2"
669;"NYPLDrexFr4185"
670;"BodEngPoete1"
670;"BLAdd25478"
671;"BodDonC13"
671;"BodRawC288"
671;"OxfCCC155"
671;"OxfQueens389B"
671;"CULDd1239"
671;"CamSidney55"
671;"CamTCC223"
671;"BLAdd24202"
671;"BLAdd25006"
671;"BLAru507"
671;"BLHar1022"
671;"Lincoln91"
671;"KeioHopton"
671;"YorkBor11"
672;"Lam408"
672;"YorkMinXVIL12"
673;"HunHM111"
674;"BLRoy18Dii"
675;"BodAsh1445"
676;"BodDou52"
677;"BLHar2255"
678;"BLAdd31922"
679;"CULKk424"
680;"BodAsh759"
680;"BodAsh1442"
680;"BLSl3747"
680;"BLSl3667"
681;"OxfChrCh152"
682;"BodDig102"
684;"BodDou128"
685;"BodAsh1378"
686;"BodDou302"
688;"BodEngPoeta1"
688;"BLAdd22283"
690;"CULGg26"
691;"BodAsh42"
691;"BodEngPoeta1"
691;"CULAdd8335"
691;"CULDd11"
691;"BLAdd38010"
691;"BLHar2391"
691;"MinULZ822"
691;"HunHM129"
692;"CamPem85"
693;"Banna"
693;"Asloan"
694;"BodLauMis77"
695;"OxfBal354"
696;"BodEngPoeta1"
696;"BLAdd22283"
697;"OxfMagd60"
698;"BodEngPoeta1"
699;"BodEngPoeta1"
700;"BodEngPoeta1"
701;"NLS18721"
702;"OxfBal354"
703;"CamTCC323"
704;"Yates"
705;"OxfBal149"
705;"WorcF10"
706;"BLHar2250"
707;"CamMagPep2553"
707;"Banna"
707;"Banna"
708;"BodRawC813"
708;"CULFf530"
709;"BodTan178"
709;"CULAdd3042"
709;"CULIi636"
709;"BLHar3362"
709;"BLRoy12Exvi"
709;"DULCosViii9"
709;"Lincoln189"
709;"HarEng752"
709;"HarRich35"
709;"PierpontB5"
709;"HunHM125"
709;"HunHM126"
709;"TCD340"
710;"BLHar1002"
711;"BLHar682"
712;"BLHar2252"
712;"StGeorgEII"
713;"GULHun232"
714;"BlCottGalAXIX"
714;"OxfJesus29"
714;"CamTCC323"
714;"MaidstA13"
715;"CULEe112"
716;"BLAdd37049"
717;"BodEngPoete1"
718;"CamTCC599"
719;"CULAdd5943"
720;"Bod686"
720;"CULLl518"
720;"CamTCC600"
720;"CamTCC600"
720;"BLAdd29729"
720;"BLHar367"
720;"DULCosVii14"
720;"Chetham6709"
720;"TokyoTak24"
721;"BLHar682"
722;"NLS18721"
723;"NLS1844"
723;"Basel"
724;"BodArcSelB14"
724;"BodBar20"
724;"Bod414"
724;"Bod686"
724;"BodHatDon1"
724;"BodLauMis600"
724;"BodLauMis739"
724;"BodRawPoe141"
724;"BodRawPoe149"
724;"BodRawPoe223"
724;"OxfChrCh152"
724;"OxfCCC198"
724;"OxfNew314"
724;"OxfTri49"
724;"CULDd424"
724;"CULGg427"
724;"CULIi326"
724;"CULMm25"
724;"CamFitzMc181"
724;"CamTCC582"
724;"CamTCC595"
724;"BLAdd5140"
724;"BLAdd35286"
724;"BLEge2726"
724;"BLEge2863"
724;"BLEge2864"
724;"BLHar1758"
724;"BLHar7333"
724;"BLHar7334"
724;"BLHar7335"
724;"BLLan851"
724;"BLRoy17Dxv"
724;"BLRoy18Cii"
724;"BLSl1685"
724;"BLSl1686"
724;"NLWPen392"
724;"Alnwick455"
724;"GULHun197"
724;"Holkham667"
724;"Lichfield29"
724;"Lincoln110"
724;"LonPhys388"
724;"RylandsEng113"
724;"Petworth7"
724;"Austin143"
724;"ChicagoUL564"
724;"PierpontM249"
724;"PhilRos10842"
724;"PUL100"
724;"HunEL26C9"
724;"BNangl39"
724;"TokyoTak24"
724;"TokyoTak32"
724;"Bodmer48"
725;"BodArcSelB14"
725;"BodBar20"
725;"Bod686"
725;"BodHatDon1"
725;"BodLauMis600"
725;"BodLauMis739"
725;"BodRawPoe141"
725;"BodRawPoe149"
725;"BodRawPoe223"
725;"OxfChrCh152"
725;"OxfCCC198"
725;"OxfNew314"
725;"OxfTri49"
725;"CULDd424"
725;"CULGg427"
725;"CULIi326"
725;"CULMm25"
725;"CamFitzMc181"
725;"CamTCC582"
725;"CamTCC595"
725;"BLAdd5140"
725;"BLAdd35286"
725;"BLEge2726"
725;"BLEge2863"
725;"BLEge2864"
725;"BLHar1758"
725;"BLHar7333"
725;"BLHar7334"
725;"BLHar7335"
725;"BLLan851"
725;"BLRoy17Dxv"
725;"BLRoy18Cii"
725;"BLSl1685"
725;"BLSl1686"
725;"NLWPen392"
725;"Alnwick455"
725;"GULHun197"
725;"Holkham667"
725;"Lichfield29"
725;"Lincoln110"
725;"LonPhys388"
725;"RylandsEng113"
725;"Petworth7"
725;"Austin143"
725;"ChicagoUL564"
725;"PierpontM249"
725;"PhilRos10841"
725;"PhilRos10842"
725;"PUL100"
725;"HunEL26C9"
725;"BNangl39"
725;"TokyoTak24"
725;"TokyoTak32"
726;"CamMagPep2553"
726;"Banna"
727;"BodAddE7"
727;"BodAshRol21"
727;"Bod131"
727;"BodDig186"
727;"BodDoug2"
727;"BodRawC86"
727;"BLCottJulDVIII"
727;"BLCottJulEIV"
727;"BLHar78"
727;"BLHar4205"
727;"BLSl1986"
727;"Aylesford"
727;"Hertfordroll"
727;"CollArmsAr58"
727;"YaleBeiOsa14"
727;"NYPLSpenc193"
727;"TokyoTak35"
727;"TokyoTak52"
728;"CULIi38"
728;"CamTCC43"
729;"BodLauMis683"
729;"CamJes56"
729;"BLHar2255"
730;"CULEe112"
731;"CULKk15"
732;"BLHar682"
733;"BLAdd20059"
734;"CULAdd5943"
735;"YaleBei317"
736;"BLSl2593"
737;"HarRich22"
738;"TCD432"
739;"CamPem314"
740;"Unknown"
740;"TCD313"
741;"BodRawPoe34"
742;"RylandsLat394"
743;"BLAdd5465"
743;"CamTCCVI182"
744;"CULIi38"
745;"BodArcSelB14"
745;"BodBar20"
745;"Bod686"
745;"BodHatDon1"
745;"BodLauMis600"
745;"BodLauMis739"
745;"OxfChrCh152"
745;"OxfTri49"
745;"CULDd424"
745;"CULIi326"
745;"CULMm25"
745;"CamFitzMc181"
745;"BLAdd5140"
745;"BLAdd35286"
745;"BLEge2726"
745;"BLEge2864"
745;"BLHar1758"
745;"BLHar7334"
745;"BLHar7335"
745;"BLRoy17Dxv"
745;"BLRoy18Cii"
745;"BLSl1685"
745;"NLWPen392"
745;"Alnwick455"
745;"Lichfield29"
745;"Lincoln110"
745;"RylandsEng113"
745;"Petworth7"
745;"Austin143"
745;"Plimpton253"
745;"PierpontM249"
745;"HunEL26C9"
745;"BNangl39"
745;"TokyoTak24"
745;"TokyoTak32"
746;"Banna"
747;"CamTCC600"
747;"BLAdd29729"
748;"CULDd575"
749;"OxfBal228"
750;"BLHar682"
751;"CULKk424"
752;"NLS18721"
753;"BLHar3823"
753;"DurCathBI18"
754;"BodRawPoe32"
755;"BodGoughet4"
755;"BodHat96"
755;"CULDd1050"
755;"CamGon168"
755;"BLCottClauAII"
755;"BLHar210"
755;"BLHar2403"
755;"BLHar2417"
755;"Southwell7"
756;"CULIi411"
756;"BLHar5396"
756;"PROC4734112"
757;"CamTCC600"
757;"CamTCC601"
757;"BLHar2251"
758;"HunHM127"
759;"BodDou52"
759;"BodDou52"
759;"OxfBal354"
759;"BLAdd37075"
760;"CovLeet"
761;"OxfBal354"
761;"BLAdd27879"
762;"NLS1931"
762;"NLS1931"
762;"NLS1931"
764;"NLS18721"
765;"CULEe435a"
765;"BLHar1706"
765;"Ushaw28"
766;"OxfBal354"
767;"CamMagPep2553"
767;"AbeSeis3"
767;"Banna"
768;"CamTCC902"
769;"BLHar682"
771;"NLWMost129"
772;"CamStJohn195"
773;"BLAdd5665"
774;"BLHar1706"
775;"Bod565"
776;"BodDou52"
776;"BLHar665"
776;"RylandsLat394"
777;"CULGg432"
778;"NLS18721"
779;"BodLauMis108"
780;"BodAddB60"
781;"NLWPork10"
782;"Banna"
783;"NLS18721"
784;"CamTCC323"
785;"BodLatMisC66"
786;"BodArcSelB24"
787;"BodAddC38"
787;"Bod779"
787;"BodEngPoeta1"
787;"BodTan17"
787;"OxfTri57"
787;"CULFf548"
787;"CamKC13"
787;"CamMagPep2344"
787;"CamTCC605"
787;"BLCottVesAIII"
787;"BLEge2891"
787;"BLHar2277"
787;"TokyoTak54"
788;"BodAddA268"
788;"TCD155"
789;"HunHM64"
790;"DULCosViii9"
791;"BodAsh42"
791;"BodEngPoeta1"
791;"CULAdd8335"
791;"CULDd11"
791;"CULGg531"
791;"BLAdd22283"
791;"BLAdd38010"
791;"BLHar2391"
791;"Lam260"
791;"HunHM129"
792;"CULEe112"
793;"BLAdd34193"
794;"CULEe112"
796;"CULEe112"
797;"BLAdd29729"
798;"BLAdd5465"
799;"BLAdd37049"
800;"CULEe112"
801;"CovArc112"
802;"BLAdd37049"
803;"BLHar2406"
804;"NLS18721"
805;"Bod410"
805;"BodLauMis213"
805;"BodRawC670"
805;"CamGon364"
805;"EDU82"
805;"Lincoln44"
805;"Spalding"
805;"WorcF19"
806;"BLAdd60577"
807;"BodLauMis108"
808;"BodLye24"
808;"BLAdd5465"
808;"BLAdd5465"
808;"BLHar4012"
808;"PULTayB741"
809;"BodDou295"
809;"BodEngTheold36"
810;"Bod410"
810;"BodLauMis213"
810;"BodLauMis568"
810;"BodRawC670"
810;"OxfCCC218"
810;"OxfLinLat52"
810;"CULDd1015"
810;"CamCCC392"
810;"CamGon71"
810;"CamStJohn159"
810;"DULCosViv2"
810;"EDU82"
810;"Lincoln44"
810;"Spalding"
810;"WorcF19"
810;"WorcQ3"
810;"VaticanOtto"
811;"NLS18721"
812;"NLS18721"
813;"CamTCC600"
813;"BLAdd29729"
813;"BLHar2251"
814;"NLS18721"
815;"BLHar7322"
816;"CovAcc3251"
817;"BodEngPoete1"
818;"NLS18721"
819;"BLHar1706"
819;"Ushaw28"
820;"BodLauMis77"
821;"BLAdd5465"
822;"OxfBal354"
823;"BLAdd5665"
824;"BodAddA268"
825;"CamCCC423"
826;"TCD432"
827;"BodFair16"
828;"BLHar682"
829;"Bod120"
830;"CamTCC323"
831;"BodLatMisC66"
832;"CamTCC323"
833;"BLAdd32578"
833;"BlCottGalEIX"
833;"BLHar4196"
833;"SionArcL402E25"
834;"NLS18721"
835;"BodFair16"
835;"BodLauMis108"
835;"OxfBal354"
835;"BLHar665"
835;"BLRoy17Dvi"
835;"BL1379a27"
835;"NLWPen356"
835;"BrechinSTC3215"
835;"DULCosViii9"
835;"Banna"
835;"Banna"
835;"Banna"
836;"GULHun230"
837;"HunHM131"
838;"NYPL120"
839;"BLHar172"
839;"BLHar2247"
839;"BLLan699"
839;"DULCosViii9"
840;"NYPL120"
841;"CULIi38"
842;"BLHar2253"
843;"Bod686"
843;"CamFitzMc182"
843;"CamJes56"
843;"CamTCC601"
843;"CamTCC601"
843;"BLCottAppXXVII"
843;"BLHar2255"
844;"OxfLinLat129"
845;"CamMagPep2553"
845;"Banna"
846;"BodAsh61"
847;"HunHM64"
848;"BLHar682"
849;"NLS18721"
850;"CamStJohn135"
851;"BLCottCleoBVI"
852;"CamKCMun"
853;"CamGon383"
854;"BodLauMis706"
855;"BodArcSelB24"
855;"RylandsEng2"
855;"PULTayM2"
856;"BodArcSelB10"
856;"BLHar661"
856;"HarEng1054"
857;"Bod26"
858;"NLS18721"
859;"BLSl2593"
860;"Chetham6709"
861;"BLAdd39574"
862;"MelSLV096G94"
863;"BodLauMis683"
863;"CamJes56"
863;"CamSidney37"
863;"BLHar2255"
864;"BodAsh46"
864;"BodTan347"
864;"OxfCCC61"
864;"CULEe215"
864;"BLHar372"
864;"BLHar2278"
865;"BodLauMis683"
866;"CULGg431"
866;"HunHM501"
867;"BodLatLitE47"
867;"CamTCC601"
867;"BLCottTitAXXVI"
867;"LawSoc2"
867;"TokyoTak4"
867;"TokyoTak17"
868;"BodDou1"
868;"Thompson"
869;"BodDou302"
870;"NLS18721"
871;"BodDou302"
872;"BLHar372"
873;"BodLauMis683"
874;"BodEngPoeta1"
874;"BodLauMis463"
874;"BLCottTibEVII"
874;"BLHar4196"
875;"BLAru57"
876;"WorcF126"
877;"BLHar2316"
878;"Bod770"
878;"OxfCCC237"
878;"OxfUni181"
878;"CULKk17"
878;"BLAdd34193"
878;"BLEge615"
878;"HatCP270"
878;"NYPLSpenc19"
878;"MelSLV096G94"
879;"CULLl510"
880;"OxfBal149"
880;"OxfMagd93"
880;"CULKk424"
880;"TCD277"
881;"HerefordO414"
882;"BodEngPoete1"
883;"NottsULMeLm1"
884;"CamCCC61"
885;"BLCottRollsII23"
886;"BLSl3747"
887;"CULEe112"
888;"Lam853"
889;"OxfBal354"
890;"BLRoy18Bxxiii"
891;"NLS1925"
892;"RylandsLat394"
893;"BodEngPoete1"
893;"BLHar541"
894;"TokyoTak6"
896;"BLHar7578"
897;"BLHar682"
898;"NLWPen26"
899;"NLS18721"
899;"NLS18721"
900;"OxfBal354"
901;"NLS1921"
902;"BLHar682"
903;"BLAdd27445"
904;"NLS18721"
906;"BodLatTheD1"
907;"VandADyce45"
908;"CamJes13"
909;"BLHar682"
910;"HunHM136"
911;"BodLatMisC66"
912;"BLHar543"
913;"CULLl18"
914;"BLCottCleoFIII"
915;"SionArcL402E25"
916;"BLAdd5465"
917;"BLAdd37049"
918;"CULKk424"
920;"BLRoyApp58"
921;"CULIi38"
922;"CULFf548"
922;"NLWPork10"
923;"BLAdd31042"
923;"NLWPork10"
923;"Chichester"
923;"Lam853"
924;"Bod596"
924;"BodDou322"
924;"BodLatMisE85"
924;"CamTCC601"
924;"CamTCC1450"
924;"BLHar1706"
924;"BLRoy18Ax"
924;"Stonyh23"
924;"HunHM906"
925;"BodAsh343IX"
925;"BodEngPoeta1"
925;"CamTCC1450"
925;"BLAdd22283"
925;"BlCottCalAII"
925;"BLSl2593"
925;"PULGar143"
926;"BodEngPoeta1"
926;"BLAdd22283"
926;"BlCottCalAII"
926;"PULGar143"
927;"BodArcSelB24"
928;"Bod410"
928;"BodLauMis213"
928;"BodLauMis111"
928;"BodRawC670"
928;"CamGon71"
928;"CamGon364"
928;"DULCosViv2"
928;"EDU82"
928;"Lincoln44"
928;"Spalding"
928;"WorcF19"
928;"VaticanOtto"
929;"CULLl510"
929;"CamMagPep2553"
929;"CamMagPep2553"
930;"BlCottCalAII"
931;"CULGg616"
931;"TokyoTak64"
932;"Bod851"
933;"BLHar682"
934;"BLHar682"
935;"BodLatMisC66"
937;"LamCarew617"
938;"Bod779"
938;"BLEge1993"
939;"BodAsh59"
939;"CULFf16"
939;"BLAru168"
939;"BLHar116"
939;"BLHar2251"
939;"Wellcome673"
939;"YaleBei365"
939;"RomeEC1306"
941;"BodArcSelB14"
941;"Bod414"
941;"BodHatDon1"
941;"BodLauMis600"
941;"BodRawPoe149"
941;"BodRawPoe223"
941;"OxfChrCh152"
941;"OxfCCC198"
941;"OxfNew314"
941;"OxfTri49"
941;"CULGg427"
941;"CULIi326"
941;"CULMm25"
941;"CamFitzMc181"
941;"CamMagPep2006"
941;"CamTCC582"
941;"CamTCC595"
941;"BLAdd5140"
941;"BLAdd35286"
941;"BLEge2726"
941;"BLEge2863"
941;"BLEge2864"
941;"BLHar1758"
941;"BLHar7333"
941;"BLHar7334"
941;"BLLan851"
941;"BLRoy17Dxv"
941;"BLRoy18Cii"
941;"NLWPen392"
941;"Alnwick455"
941;"GULHun197"
941;"Lichfield29"
941;"Lincoln110"
941;"LonPhys388"
941;"RylandsEng113"
941;"Petworth7"
941;"Austin143"
941;"PierpontM249"
941;"PUL100"
941;"HunEL26C9"
941;"TokyoTak24"
941;"TokyoTak32"
941;"Bodmer48"
942;"CamGon793"
943;"HarEng766"
944;"BodDig88"
944;"BLAdd22720"
945;"CamEmm27"
946;"BLAdd5665"
947;"BodLauMis77"
948;"CULMm135"
948;"BLHar367"
950;"BodEngPoeta1"
950;"BLAdd22283"
950;"BLAdd31042"
951;"BLAdd29729"
951;"BLHar2251"
952;"OxfAllS33"
954;"BlCottGalEIX"
956;"BLAdd15225"
957;"CamTCC605"
958;"CamCCC423"
959;"CULFf16"
960;"CULGg26"
961;"CamTCC257"
962;"BLAru327"
965;"BodFair16"
965;"CamTCC599"
966;"NLS1844"
967;"Basel"
969;"BLHar7322"
970;"NLS18721"
971;"BodLatTheD1"
972;"BodAsh33"
973;"Bod410"
973;"BodLauMis213"
973;"BodLauMis111"
973;"BodRawC670"
973;"CamGon71"
973;"CamStJohn159"
973;"EDU82"
973;"Lincoln44"
973;"Lincoln234"
973;"Spalding"
973;"WorcF19"
973;"VaticanOtto"
974;"CULIi38"
975;"BodAsh1445"
975;"BodAsh1479"
975;"BodAsh1485"
975;"BodAsh1486I"
975;"BodAsh1490"
975;"BodeMus63"
975;"BodRawPoe121"
975;"BodRawPoe182"
975;"OxfCCC172"
975;"CULFf223"
975;"CULKk630"
975;"CamGon399"
975;"CamTCC1120"
975;"CamTCC1120"
975;"CamTCC1312"
975;"BLHar367"
975;"BLHar853"
975;"BLSl3809"
975;"NLW734B"
975;"Appleby"
975;"EDULaiii164"
975;"Scott"
975;"Longleat178"
975;"Petworth97"
975;"SouthCL1597"
975;"PhilUPSmith4"
976;"HunHM140"
977;"NLS18721"
978;"CULEe112"
979;"Bod608"
979;"BodDou257"
979;"OxfBal354"
980;"BodLauMis413"
980;"BLHar153"
980;"BLRoy5Fvii"
980;"Mazar1716"
981;"BLCottTibEVII"
981;"BLHar4196"
982;"BLAdd46919"
983;"BLAdd27879"
984;"BodDou302"
985;"NLS18721"
987;"CamGon174"
988;"BodDou95"
989;"BodLauMis77"
990;"BodEngPoeta1"
990;"BLAdd22283"
991;"BLAru168"
992;"CULIi38"
993;"CamMagPep1236"
994;"VandADyce45"
995;"NLS18721"
996;"CULIi38"
997;"OxfBal354"
998;"NLS18721"
999;"BodAsh189"
1000;"CamTCC353"
1000;"GULHun512"
1000;"HunHM127"
1002;"HarEng766"
1004;"CULEe112"
1005;"CamTCC600"
1005;"BLHar2251"
1006;"BLEge3425"
1007;"BLHar665"
1008;"CULEe112"
1008;"CULEe112"
1009;"CULEe112"
1010;"CULEe112"
1011;"CamNewn4"
1011;"BLHar2339"
1011;"HerefordO414"
1011;"TCD70"
1011;"Holkham229"
1012;"BLHar1260"
1013;"Bod187"
1013;"Bod332"
1013;"BodLauMis213"
1013;"BodLauMis568"
1013;"OxfCCC218"
1013;"CamGon71"
1013;"Cardiff"
1013;"EDU82"
1013;"Spalding"
1013;"VaticanOtto"
1014;"BodDou60"
1014;"BodLauMis23"
1014;"BodRawC288"
1014;"CULFf631"
1014;"CamTCC305"
1014;"BLHar211"
1014;"BLHar1197"
1014;"BLHar2383"
1014;"BLRoy8Ci"
1014;"LeedsBro501"
1014;"DrWilliamsAnc3"
1014;"SocAnt687"
1014;"Norwich158926"
1015;"HolkhamDeed116"
1016;"CULEe435a"
1016;"CULFf238"
1016;"CULFf548"
1016;"BLHar3810"
1017;"BodDou302"
1018;"BodeMus243"
1018;"BodeMus243"
1018;"BodeMus243"
1018;"BodLatLitG1"
1018;"CamTCC1438"
1018;"BLAdd33381"
1018;"BLAdd33996"
1018;"BLEge833"
1018;"BLRoy12Bxxv"
1018;"BLRoy17Aviii"
1018;"BLSl56"
1018;"BLSl2584"
1018;"Wellcome404"
1018;"Wellcome406"
1018;"Wellcome542"
1018;"HunHM1086"
1019;"BLAdd34193"
1020;"BLCottTibEVII"
1020;"BLHar4196"
1021;"BLCottTibEVII"
1021;"BLHar4196"
1022;"BLAdd33381"
1023;"StockhX90"
1024;"Banna"
1024;"Banna"
1024;"EDULaiii149"
1025;"YaleBei492"
1027;"NLS18721"
1028;"NLS18721"
1029;"CamJes13"
1030;"CULGg26"
1031;"BLCottNeroAXIV"
1032;"LamCarew623"
1033;"BodDod50"
1033;"BLRoy18Dii"
1033;"Alnwick79"
1033;"Alnwick82"
1033;"YaleBeiOsfa19"
1034;"CULIi38"
1035;"HunPB82241"
1036;"BLCottNeroAX"
1037;"NLS18721"
1038;"BLAdd46919"
1038;"BLHar1288"
1038;"GraysInn12"
